3.1513681292189037, -5.0020491803278695
4.134020411443267, -5.131147540983606
7.075950257152041, -5.174180327868853
8.071158791385407, -6.020491803278689
9.176360093217617, -6.149590163934426
10.145200498232079, -5.489754098360656
15.036362905818066, -4.872950819672131
18.081756268081, -3.8258196721311473
21.02142598842816, -3.739754098360656
22.244656059144972, -3.610655737704918
24.080128977820642, -3.4528688524590168
25.055498633879786, -3.1659836065573774
27.994163854066215, -3.0225409836065573
29.085302153648342, -2.3483606557377046
29.943396415943425, -2.3627049180327866
31.04131509161042, -2.0758196721311473
31.900162729026043, -2.1331967213114753
35.0859349887496, -2.1045081967213113
36.919650032144006, -1.8463114754098362
39.123272259723564, -1.717213114754098
40.95196480231437, -1.1721311475409835
